tourney_slug,singles_winner_player_slug,tourney_round_name,winner_slug,loser_slug,year,ranking_points_winner,rank_number_winner,ranking_points_norm_winner,ranking_points_loser,rank_number_loser,ranking_points_norm_loser,avg_ranking_round_norm_loser,std_ranking_round_norm_loser,rounds_weights,diff_rank_mean,diff_rank_mean_weighted
wimbledon,andy-murray,Finals,andy-murray,novak-djokovic,2013,8560.0,2.0,8897.531574517558,11830,1,12242.451943754177,6669.908109750534,3759.480494370115,1.0,1.835475353229726,1.835475353229726
wimbledon,andy-murray,Semi-Finals,andy-murray,jerzy-janowicz,2013,8560.0,2.0,8897.531574517558,1549,22,1725.8995535029014,4792.697779685571,3119.979544662478,1.0,0.36011024121285834,0.36011024121285834
wimbledon,andy-murray,Quarter-Finals,andy-murray,fernando-verdasco,2013,8560.0,2.0,8897.531574517558,825,54,985.3116797025006,3169.480598413816,1932.2877945875562,1.0,0.31087481027509845,0.31087481027509845
wimbledon,andy-murray,Round of 16,andy-murray,mikhail-youzhny,2013,8560.0,2.0,8897.531574517558,1415,26,1588.8294221641534,1960.9359917208542,1005.7004458994704,0.5,0.8102403285330327,0.40512016426651637
wimbledon,andy-murray,Round of 32,andy-murray,tommy-robredo,2013,8560.0,2.0,8897.531574517558,1355,29,1527.4547364900868,1426.5772943695285,530.5348443151503,0.5,1.070712917217108,0.535356458608554
wimbledon,andy-murray,Round of 64,andy-murray,yen-hsun-lu,2013,8560.0,2.0,8897.531574517558,683,75,840.0582569405435,931.8295297386652,414.8687942994836,0.25,0.9015149553976259,0.22537873884940648
wimbledon,andy-murray,Round of 128,andy-murray,benjamin-becker,2013,8560.0,2.0,8897.531574517558,570,92,724.4692655877185,896.583354269583,380.32793217071907,0.25,0.8080333659305106,0.20200834148262764
us-open,rafael-nadal,Finals,rafael-nadal,novak-djokovic,2013,8860.0,2.0,9204.40500288789,10980,1,11372.977230038236,6669.908109750534,3759.480494370115,1.0,1.7051175282928455,1.7051175282928455
us-open,rafael-nadal,Semi-Finals,rafael-nadal,richard-gasquet,2013,8860.0,2.0,9204.40500288789,2625,9,2826.552249924492,4792.697779685571,3119.979544662478,1.0,0.5897622549673747,0.5897622549673747
us-open,rafael-nadal,Quarter-Finals,rafael-nadal,tommy-robredo,2013,8860.0,2.0,9204.40500288789,1620,22,1798.52626488388,3169.480598413816,1932.2877945875562,1.0,0.5674514195745393,0.5674514195745393
us-open,rafael-nadal,Round of 16,rafael-nadal,philipp-kohlschreiber,2013,8860.0,2.0,9204.40500288789,1445,25,1619.5167650011865,1960.9359917208542,1005.7004458994704,0.5,0.825889662813497,0.4129448314067485
us-open,rafael-nadal,Round of 32,rafael-nadal,ivan-dodig,2013,8860.0,2.0,9204.40500288789,1125,38,1292.1851080728325,1426.5772943695285,530.5348443151503,0.5,0.9057939679629555,0.45289698398147776
us-open,rafael-nadal,Round of 64,rafael-nadal,rogerio-dutra-silva,2013,8860.0,2.0,9204.40500288789,422,134,573.0783742583548,931.8295297386652,414.8687942994836,0.25,0.6150034485589618,0.15375086213974046
us-open,rafael-nadal,Round of 128,rafael-nadal,ryan-harrison,2013,8860.0,2.0,9204.40500288789,561,97,715.2630627366085,896.583354269583,380.32793217071907,0.25,0.7977652711602145,0.1994413177900536
australian-open,stan-wawrinka,Finals,stan-wawrinka,rafael-nadal,2014,3890.0,8.0,4120.5352062193915,13130,1,13572.236800025614,6669.908109750534,3759.480494370115,1.0,2.034846144309661,2.034846144309661
australian-open,stan-wawrinka,Semi-Finals,stan-wawrinka,tomas-berdych,2014,3890.0,8.0,4120.5352062193915,4180,7,4417.179520310712,4792.697779685571,3119.979544662478,1.0,0.9216478324657694,0.9216478324657694
australian-open,stan-wawrinka,Quarter-Finals,stan-wawrinka,novak-djokovic,2014,3890.0,8.0,4120.5352062193915,12260,2,12682.303857751653,3169.480598413816,1932.2877945875562,1.0,4.001382391833722,4.001382391833722
australian-open,stan-wawrinka,Round of 16,stan-wawrinka,tommy-robredo,2014,3890.0,8.0,4120.5352062193915,1810,18,1992.87943618509,1960.9359917208542,1005.7004458994704,0.5,1.0162898965591443,0.5081449482795721
australian-open,stan-wawrinka,Round of 32,stan-wawrinka,vasek-pospisil,2014,3890.0,8.0,4120.5352062193915,1289,30,1459.9425822486141,1426.5772943695285,530.5348443151503,0.5,1.0233883491702644,0.5116941745851322
australian-open,stan-wawrinka,Round of 64,stan-wawrinka,alejandro-falla,2014,3890.0,8.0,4120.5352062193915,612,87,767.4315455595649,931.8295297386652,414.8687942994836,0.25,0.8235750435756138,0.20589376089390346
australian-open,stan-wawrinka,Round of 128,stan-wawrinka,andrey-golubev,2014,3890.0,8.0,4120.5352062193915,620,85,775.6148369827738,896.583354269583,380.32793217071907,0.25,0.8650783368765994,0.21626958421914985
roland-garros,rafael-nadal,Finals,rafael-nadal,novak-djokovic,2014,12500.0,1.0,12927.802600447916,11850,2,12262.910172312198,6669.908109750534,3759.480494370115,1.0,1.8385425961694175,1.8385425961694175
roland-garros,rafael-nadal,Semi-Finals,rafael-nadal,andy-murray,2014,12500.0,1.0,12927.802600447916,4120,8,4355.804834636646,4792.697779685571,3119.979544662478,1.0,0.9088419580928411,0.9088419580928411
roland-garros,rafael-nadal,Quarter-Finals,rafael-nadal,david-ferrer,2014,12500.0,1.0,12927.802600447916,5030,5,5286.654234026652,3169.480598413816,1932.2877945875562,1.0,1.6679875676388072,1.6679875676388072
roland-garros,rafael-nadal,Round of 16,rafael-nadal,dusan-lajovic,2014,12500.0,1.0,12927.802600447916,632,83,787.8897741175871,1960.9359917208542,1005.7004458994704,0.5,0.40179270381291765,0.20089635190645883
roland-garros,rafael-nadal,Round of 32,rafael-nadal,leonardo-mayer,2014,12500.0,1.0,12927.802600447916,733,65,891.2038283355987,1426.5772943695285,530.5348443151503,0.5,0.6247147153210955,0.31235735766054773
roland-garros,rafael-nadal,Round of 64,rafael-nadal,dominic-thiem,2014,12500.0,1.0,12927.802600447916,812,57,972.0138311397861,931.8295297386652,414.8687942994836,0.25,1.0431240909615633,0.26078102274039083
roland-garros,rafael-nadal,Round of 128,rafael-nadal,robby-ginepri,2014,12500.0,1.0,12927.802600447916,169,279,314.28178299937485,896.583354269583,380.32793217071907,0.25,0.3505326989428773,0.08763317473571933
wimbledon,novak-djokovic,Finals,novak-djokovic,roger-federer,2014,12330.0,2.0,12753.907657704729,4945,4,5199.706762655059,6669.908109750534,3759.480494370115,1.0,0.7795769712409931,0.7795769712409931
wimbledon,novak-djokovic,Semi-Finals,novak-djokovic,grigor-dimitrov,2014,12330.0,2.0,12753.907657704729,2595,13,2795.8649070874585,4792.697779685571,3119.979544662478,1.0,0.5833593177809103,0.5833593177809103
wimbledon,novak-djokovic,Quarter-Finals,novak-djokovic,marin-cilic,2014,12330.0,2.0,12753.907657704729,1350,29,1522.3401793505814,3169.480598413816,1932.2877945875562,1.0,0.48031219377472917,0.48031219377472917
wimbledon,novak-djokovic,Round of 16,novak-djokovic,jo-wilfried-tsonga,2014,12330.0,2.0,12753.907657704729,1775,17,1957.0775362085515,1960.9359917208542,1005.7004458994704,0.5,0.9980323398986028,0.4990161699493014
wimbledon,novak-djokovic,Round of 32,novak-djokovic,gilles-simon,2014,12330.0,2.0,12753.907657704729,1005,44,1169.4357367246996,1426.5772943695285,530.5348443151503,0.5,0.8197492987868759,0.40987464939343793
wimbledon,novak-djokovic,Round of 64,novak-djokovic,radek-stepanek,2014,12330.0,2.0,12753.907657704729,1085,38,1251.2686509567882,931.8295297386652,414.8687942994836,0.25,1.3428085406433843,0.33570213516084607
wimbledon,novak-djokovic,Round of 128,novak-djokovic,andrey-golubev,2014,12330.0,2.0,12753.907657704729,852,56,1012.9302882558304,896.583354269583,380.32793217071907,0.25,1.129767002066452,0.282441750516613
us-open,marin-cilic,Finals,marin-cilic,kei-nishikori,2014,1845.0,16.0,2028.681336161629,2680,11,2882.812378459053,6669.908109750534,3759.480494370115,1.0,0.4322117083209524,0.4322117083209524
us-open,marin-cilic,Semi-Finals,marin-cilic,roger-federer,2014,1845.0,16.0,2028.681336161629,7490,3,7803.016346663374,4792.697779685571,3119.979544662478,1.0,1.6281052353723204,1.6281052353723204
us-open,marin-cilic,Quarter-Finals,marin-cilic,tomas-berdych,2014,1845.0,16.0,2028.681336161629,4060,7,4294.43014896258,3169.480598413816,1932.2877945875562,1.0,1.3549318305061564,1.3549318305061564
us-open,marin-cilic,Round of 16,marin-cilic,gilles-simon,2014,1845.0,16.0,2028.681336161629,1180,31,1348.4452366073933,1960.9359917208542,1005.7004458994704,0.5,0.6876538766693967,0.34382693833469835
us-open,marin-cilic,Round of 32,marin-cilic,kevin-anderson,2014,1845.0,16.0,2028.681336161629,1795,20,1977.5357647665737,1426.5772943695285,530.5348443151503,0.5,1.3862100375293998,0.6931050187646999
us-open,marin-cilic,Round of 64,marin-cilic,illya-marchenko,2014,1845.0,16.0,2028.681336161629,315,163,463.6268514729364,931.8295297386652,414.8687942994836,0.25,0.4975447082074788,0.1243861770518697
us-open,marin-cilic,Round of 128,marin-cilic,marcos-baghdatis,2014,1845.0,16.0,2028.681336161629,640,86,796.0730655407959,896.583354269583,380.32793217071907,0.25,0.887896325255035,0.22197408131375876
australian-open,novak-djokovic,Finals,novak-djokovic,andy-murray,2015,11405.0,1.0,11807.714586896205,4675,6,4923.52067712176,6669.908109750534,3759.480494370115,1.0,0.7381691915551604,0.7381691915551604
australian-open,novak-djokovic,Semi-Finals,novak-djokovic,stan-wawrinka,2015,11405.0,1.0,11807.714586896205,5370,4,5634.444119513029,4792.697779685571,3119.979544662478,1.0,1.1756310075288499,1.1756310075288499
australian-open,novak-djokovic,Quarter-Finals,novak-djokovic,milos-raonic,2015,11405.0,1.0,11807.714586896205,4575,8,4821.22953433165,3169.480598413816,1932.2877945875562,1.0,1.521141835272461,1.521141835272461
australian-open,novak-djokovic,Round of 16,novak-djokovic,gilles-muller,2015,11405.0,1.0,11807.714586896205,964,42,1127.4963681807544,1960.9359917208542,1005.7004458994704,0.5,0.5749786698500546,0.2874893349250273
australian-open,novak-djokovic,Round of 32,novak-djokovic,fernando-verdasco,2015,11405.0,1.0,11807.714586896205,1135,33,1302.4142223518436,1426.5772943695285,530.5348443151503,0.5,0.9129643570609621,0.45648217853048106
australian-open,novak-djokovic,Round of 64,novak-djokovic,andrey-kuznetsov,2015,11405.0,1.0,11807.714586896205,595,88,750.0420512852462,931.8295297386652,414.8687942994836,0.25,0.8049133745478082,0.20122834363695205
australian-open,novak-djokovic,Round of 128,novak-djokovic,aljaz-bedene,2015,11405.0,1.0,11807.714586896205,487,116,639.5676170719266,896.583354269583,380.32793217071907,0.25,0.7133387141600028,0.1783346785400007
roland-garros,stan-wawrinka,Finals,stan-wawrinka,novak-djokovic,2015,3845.0,9.0,4074.5041919638415,13845,1,14303.618470974905,6669.908109750534,3759.480494370115,1.0,2.1445000794036253,2.1445000794036253
roland-garros,stan-wawrinka,Semi-Finals,stan-wawrinka,jo-wilfried-tsonga,2015,3845.0,9.0,4074.5041919638415,2045,15,2233.26362174185,4792.697779685571,3119.979544662478,1.0,0.4659721360290665,0.4659721360290665
roland-garros,stan-wawrinka,Quarter-Finals,stan-wawrinka,roger-federer,2015,3845.0,9.0,4074.5041919638415,9235,2,9587.996788350805,3169.480598413816,1932.2877945875562,1.0,3.0251003250025166,3.0251003250025166
roland-garros,stan-wawrinka,Round of 16,stan-wawrinka,gilles-simon,2015,3845.0,9.0,4074.5041919638415,2210,13,2402.044007345533,1960.9359917208542,1005.7004458994704,0.5,1.2249476869653335,0.6124738434826668
roland-garros,stan-wawrinka,Round of 32,stan-wawrinka,steve-johnson,2015,3845.0,9.0,4074.5041919638415,850,56,1010.8844654000281,1426.5772943695285,530.5348443151503,0.5,0.7086082677677731,0.35430413388388654
roland-garros,stan-wawrinka,Round of 64,stan-wawrinka,dusan-lajovic,2015,3845.0,9.0,4074.5041919638415,730,67,888.1350940518955,931.8295297386652,414.8687942994836,0.25,0.9531089815333241,0.23827724538333103
roland-garros,stan-wawrinka,Round of 128,stan-wawrinka,marsel-ilhan,2015,3845.0,9.0,4074.5041919638415,647,81,803.2334455361037,896.583354269583,380.32793217071907,0.25,0.8958826211874874,0.22397065529687185
wimbledon,novak-djokovic,Finals,novak-djokovic,roger-federer,2015,13845.0,1.0,14303.618470974905,9665,2,10027.848702348281,6669.908109750534,3759.480494370115,1.0,1.503446305008142,1.503446305008142
wimbledon,novak-djokovic,Semi-Finals,novak-djokovic,richard-gasquet,2015,13845.0,1.0,14303.618470974905,1610,20,1788.2971506048689,4792.697779685571,3119.979544662478,1.0,0.37312954682533556,0.37312954682533556
wimbledon,novak-djokovic,Quarter-Finals,novak-djokovic,marin-cilic,2015,13845.0,1.0,14303.618470974905,3540,9,3762.516206454004,3169.480598413816,1932.2877945875562,1.0,1.1871081363731888,1.1871081363731888
wimbledon,novak-djokovic,Round of 16,novak-djokovic,kevin-anderson,2015,13845.0,1.0,14303.618470974905,2090,14,2279.2946359974,1960.9359917208542,1005.7004458994704,0.5,1.1623503498434766,0.5811751749217383
wimbledon,novak-djokovic,Round of 32,novak-djokovic,bernard-tomic,2015,13845.0,1.0,14303.618470974905,1355,26,1527.4547364900868,1426.5772943695285,530.5348443151503,0.5,1.070712917217108,0.535356458608554
wimbledon,novak-djokovic,Round of 64,novak-djokovic,jarkko-nieminen,2015,13845.0,1.0,14303.618470974905,564,92,718.3317970203118,931.8295297386652,414.8687942994836,0.25,0.7708832722029859,0.19272081805074648
wimbledon,novak-djokovic,Round of 128,novak-djokovic,philipp-kohlschreiber,2015,13845.0,1.0,14303.618470974905,1195,33,1363.7889080259101,896.583354269583,380.32793217071907,0.25,1.5210955027566224,0.3802738756891556
us-open,novak-djokovic,Finals,novak-djokovic,roger-federer,2015,14865.0,1.0,15346.988127434033,9065,2,9414.101845607616,6669.908109750534,3759.480494370115,1.0,1.4114290168174026,1.4114290168174026
us-open,novak-djokovic,Semi-Finals,novak-djokovic,marin-cilic,2015,14865.0,1.0,15346.988127434033,3550,9,3772.745320733015,4792.697779685571,3119.979544662478,1.0,0.787186151550021,0.787186151550021
us-open,novak-djokovic,Quarter-Finals,novak-djokovic,feliciano-lopez,2015,14865.0,1.0,15346.988127434033,1665,19,1844.5572791394297,3169.480598413816,1932.2877945875562,1.0,0.5819746238745076,0.5819746238745076
us-open,novak-djokovic,Round of 16,novak-djokovic,roberto-bautista-agut,2015,14865.0,1.0,15346.988127434033,1510,23,1686.0060078147583,1960.9359917208542,1005.7004458994704,0.5,0.8597965537545026,0.4298982768772513
us-open,novak-djokovic,Round of 32,novak-djokovic,andreas-seppi,2015,14865.0,1.0,15346.988127434033,1430,25,1604.17309358267,1426.5772943695285,530.5348443151503,0.5,1.1244908354521577,0.5622454177260788
us-open,novak-djokovic,Round of 64,novak-djokovic,andreas-haider-maurer,2015,14865.0,1.0,15346.988127434033,870,52,1031.3426939580504,931.8295297386652,414.8687942994836,0.25,1.1067933147034887,0.2766983286758722
us-open,novak-djokovic,Round of 128,novak-djokovic,joao-souza,2015,14865.0,1.0,15346.988127434033,554,91,708.1026827413008,896.583354269583,380.32793217071907,0.25,0.7897789752277621,0.19744474380694052
australian-open,novak-djokovic,Finals,novak-djokovic,andy-murray,2016,16790.0,1.0,17316.092626143665,8945,2,9291.352474259485,6669.908109750534,3759.480494370115,1.0,1.393025559179255,1.393025559179255
australian-open,novak-djokovic,Semi-Finals,novak-djokovic,roger-federer,2016,16790.0,1.0,17316.092626143665,8165,3,8493.48156049662,4792.697779685571,3119.979544662478,1.0,1.772171322067765,1.772171322067765
australian-open,novak-djokovic,Quarter-Finals,novak-djokovic,kei-nishikori,2016,16790.0,1.0,17316.092626143665,4235,7,4473.439648845272,3169.480598413816,1932.2877945875562,1.0,1.4114109583393661,1.4114109583393661
australian-open,novak-djokovic,Round of 16,novak-djokovic,gilles-simon,2016,16790.0,1.0,17316.092626143665,2145,15,2335.5547645319607,1960.9359917208542,1005.7004458994704,0.5,1.1910407960243277,0.5955203980121638
australian-open,novak-djokovic,Round of 32,novak-djokovic,andreas-seppi,2016,16790.0,1.0,17316.092626143665,1290,29,1460.965493676515,1426.5772943695285,530.5348443151503,0.5,1.024105388080065,0.5120526940400325
australian-open,novak-djokovic,Round of 64,novak-djokovic,quentin-halys,2016,16790.0,1.0,17316.092626143665,274,187,421.687482928991,931.8295297386652,414.8687942994836,0.25,0.45253715349335916,0.11313428837333979
australian-open,novak-djokovic,Round of 128,novak-djokovic,hyeon-chung,2016,16790.0,1.0,17316.092626143665,821,52,981.2200339908961,896.583354269583,380.32793217071907,0.25,1.0943991200798768,0.2735997800199692
roland-garros,novak-djokovic,Finals,novak-djokovic,andy-murray,2016,16150.0,1.0,16661.429312286957,8435,2,8769.667646029919,6669.908109750534,3759.480494370115,1.0,1.3148108642171263,1.3148108642171263
roland-garros,novak-djokovic,Semi-Finals,novak-djokovic,dominic-thiem,2016,16150.0,1.0,16661.429312286957,2430,15,2627.084521483776,4792.697779685571,3119.979544662478,1.0,0.5481431632553572,0.5481431632553572
roland-garros,novak-djokovic,Quarter-Finals,novak-djokovic,tomas-berdych,2016,16150.0,1.0,16661.429312286957,2850,8,3056.707321202241,3169.480598413816,1932.2877945875562,1.0,0.9644190037736741,0.9644190037736741
roland-garros,novak-djokovic,Round of 16,novak-djokovic,roberto-bautista-agut,2016,16150.0,1.0,16661.429312286957,2015,16,2202.576278904817,1960.9359917208542,1005.7004458994704,0.5,1.1232270141423164,0.5616135070711582
roland-garros,novak-djokovic,Round of 32,novak-djokovic,aljaz-bedene,2016,16150.0,1.0,16661.429312286957,765,66,923.9369940284342,1426.5772943695285,530.5348443151503,0.5,0.6476599604347169,0.3238299802173584
roland-garros,novak-djokovic,Round of 64,novak-djokovic,steve-darcis,2016,16150.0,1.0,16661.429312286957,331,161,479.99343431935404,931.8295297386652,414.8687942994836,0.25,0.5151086319983548,0.1287771579995887
roland-garros,novak-djokovic,Round of 128,novak-djokovic,yen-hsun-lu,2016,16150.0,1.0,16661.429312286957,602,95,757.2024312805538,896.583354269583,380.32793217071907,0.25,0.8445421473360073,0.21113553683400182
wimbledon,andy-murray,Finals,andy-murray,milos-raonic,2016,8915.0,2.0,9260.665131422451,3175,7,3389.1535352701007,6669.908109750534,3759.480494370115,1.0,0.5081259710783124,0.5081259710783124
wimbledon,andy-murray,Semi-Finals,andy-murray,tomas-berdych,2016,8915.0,2.0,9260.665131422451,2950,9,3158.998463992352,4792.697779685571,3119.979544662478,1.0,0.659127407820737,0.659127407820737
wimbledon,andy-murray,Quarter-Finals,andy-murray,jo-wilfried-tsonga,2016,8915.0,2.0,9260.665131422451,2725,12,2928.8433927146025,3169.480598413816,1932.2877945875562,1.0,0.9240767696070953,0.9240767696070953
wimbledon,andy-murray,Round of 16,andy-murray,nick-kyrgios,2016,8915.0,2.0,9260.665131422451,1855,18,2038.9104504406398,1960.9359917208542,1005.7004458994704,0.5,1.0397638979798407,0.5198819489899204
wimbledon,andy-murray,Round of 32,andy-murray,john-millman,2016,8915.0,2.0,9260.665131422451,770,67,929.0515511679398,1426.5772943695285,530.5348443151503,0.5,0.6512451549837202,0.3256225774918601
wimbledon,andy-murray,Round of 64,andy-murray,yen-hsun-lu,2016,8915.0,2.0,9260.665131422451,710,76,867.6768654938734,931.8295297386652,414.8687942994836,0.25,0.9311540767947292,0.2327885191986823
wimbledon,andy-murray,Round of 128,andy-murray,liam-broady,2016,8915.0,2.0,9260.665131422451,224,235,370.54191153393566,896.583354269583,380.32793217071907,0.25,0.4132821669835751,0.10332054174589378
us-open,stan-wawrinka,Finals,stan-wawrinka,novak-djokovic,2016,4980.0,3.0,5235.508662631598,14840,1,15321.415341736505,6669.908109750534,3759.480494370115,1.0,2.297095415653268,2.297095415653268
us-open,stan-wawrinka,Semi-Finals,stan-wawrinka,kei-nishikori,2016,4980.0,3.0,5235.508662631598,4165,7,4401.835848892196,4792.697779685571,3119.979544662478,1.0,0.9184463638725374,0.9184463638725374
us-open,stan-wawrinka,Quarter-Finals,stan-wawrinka,juan-martin-del-potro,2016,4980.0,3.0,5235.508662631598,410,142,560.8034371235415,3169.480598413816,1932.2877945875562,1.0,0.17693859284205704,0.17693859284205704
us-open,stan-wawrinka,Round of 16,stan-wawrinka,illya-marchenko,2016,4980.0,3.0,5235.508662631598,795,63,954.6243368654674,1960.9359917208542,1005.7004458994704,0.5,0.48682075340343967,0.24341037670171983
us-open,stan-wawrinka,Round of 32,stan-wawrinka,daniel-evans,2016,4980.0,3.0,5235.508662631598,775,64,934.1661083074453,1426.5772943695285,530.5348443151503,0.5,0.6548303495327235,0.3274151747663617
us-open,stan-wawrinka,Round of 64,stan-wawrinka,alessandro-giannessi,2016,4980.0,3.0,5235.508662631598,217,243,363.38153153862794,931.8295297386652,414.8687942994836,0.25,0.38996567498836354,0.09749141874709089
us-open,stan-wawrinka,Round of 128,stan-wawrinka,fernando-verdasco,2016,4980.0,3.0,5235.508662631598,1010,46,1174.5502938642053,896.583354269583,380.32793217071907,0.25,1.310029110256093,0.32750727756402326
australian-open,roger-federer,Finals,roger-federer,rafael-nadal,2017,1980.0,17.0,2166.774378928278,3195,9,3409.6117638281225,6669.908109750534,3759.480494370115,1.0,0.5111932140180035,0.5111932140180035
australian-open,roger-federer,Semi-Finals,roger-federer,stan-wawrinka,2017,1980.0,17.0,2166.774378928278,5155,4,5414.518162514291,4792.697779685571,3119.979544662478,1.0,1.1297432910258562,1.1297432910258562
australian-open,roger-federer,Quarter-Finals,roger-federer,mischa-zverev,2017,1980.0,17.0,2166.774378928278,894,50,1055.892568227677,3169.480598413816,1932.2877945875562,1.0,0.33314372353504995,0.33314372353504995
australian-open,roger-federer,Round of 16,roger-federer,kei-nishikori,2017,1980.0,17.0,2166.774378928278,5010,5,5266.196005468631,1960.9359917208542,1005.7004458994704,0.5,2.685552219808657,1.3427761099043285
australian-open,roger-federer,Round of 32,roger-federer,tomas-berdych,2017,1980.0,17.0,2166.774378928278,3060,10,3271.518721061473,1426.5772943695285,530.5348443151503,0.5,2.2932642584272385,1.1466321292136192
australian-open,roger-federer,Round of 64,roger-federer,noah-rubin,2017,1980.0,17.0,2166.774378928278,274,200,421.687482928991,931.8295297386652,414.8687942994836,0.25,0.45253715349335916,0.11313428837333979
australian-open,roger-federer,Round of 128,roger-federer,jurgen-melzer,2017,1980.0,17.0,2166.774378928278,164,300,309.16722585986935,896.583354269583,380.32793217071907,0.25,0.34482820184826846,0.08620705046206711
roland-garros,rafael-nadal,Finals,rafael-nadal,stan-wawrinka,2017,5375.0,4.0,5639.558676652534,5695,3,5966.890333580888,6669.908109750534,3759.480494370115,1.0,0.8945985814794171,0.8945985814794171
roland-garros,rafael-nadal,Semi-Finals,rafael-nadal,dominic-thiem,2017,5375.0,4.0,5639.558676652534,4145,7,4381.377620334174,4792.697779685571,3119.979544662478,1.0,0.9141777390815613,0.9141777390815613
roland-garros,rafael-nadal,Quarter-Finals,rafael-nadal,pablo-carreno-busta,2017,5375.0,4.0,5639.558676652534,2045,21,2233.26362174185,3169.480598413816,1932.2877945875562,1.0,0.7046150157409068,0.7046150157409068
roland-garros,rafael-nadal,Round of 16,rafael-nadal,roberto-bautista-agut,2017,5375.0,4.0,5639.558676652534,2155,18,2345.783878810972,1960.9359917208542,1005.7004458994704,0.5,1.1962572407844827,0.5981286203922414
roland-garros,rafael-nadal,Round of 32,rafael-nadal,nikoloz-basilashvili,2017,5375.0,4.0,5639.558676652534,811,63,970.9909197118851,1426.5772943695285,530.5348443151503,0.5,0.6806437502855474,0.3403218751427737
roland-garros,rafael-nadal,Round of 64,rafael-nadal,robin-haase,2017,5375.0,4.0,5639.558676652534,948,46,1111.1297853343367,931.8295297386652,414.8687942994836,0.25,1.192417443184009,0.2981043607960023
roland-garros,rafael-nadal,Round of 128,rafael-nadal,benoit-paire,2017,5375.0,4.0,5639.558676652534,950,45,1113.1756081901387,896.583354269583,380.32793217071907,0.25,1.2415751451207861,0.31039378628019654
wimbledon,roger-federer,Finals,roger-federer,marin-cilic,2017,5265.0,5.0,5527.038419583412,4235,6,4473.439648845272,6669.908109750534,3759.480494370115,1.0,0.6706898468819514,0.6706898468819514
wimbledon,roger-federer,Semi-Finals,roger-federer,tomas-berdych,2017,5265.0,5.0,5527.038419583412,2570,15,2770.2921213899313,4792.697779685571,3119.979544662478,1.0,0.5780235367921903,0.5780235367921903
wimbledon,roger-federer,Quarter-Finals,roger-federer,milos-raonic,2017,5265.0,5.0,5527.038419583412,4150,7,4386.492177473679,3169.480598413816,1932.2877945875562,1.0,1.3839782391060929,1.3839782391060929
wimbledon,roger-federer,Round of 16,roger-federer,grigor-dimitrov,2017,5265.0,5.0,5527.038419583412,3070,11,3281.747835340484,1960.9359917208542,1005.7004458994704,0.5,1.67356193633864,0.83678096816932
wimbledon,roger-federer,Round of 32,roger-federer,mischa-zverev,2017,5265.0,5.0,5527.038419583412,1396,30,1569.3941050340322,1426.5772943695285,530.5348443151503,0.5,1.1001115125189351,0.5500557562594676
wimbledon,roger-federer,Round of 64,roger-federer,dusan-lajovic,2017,5265.0,5.0,5527.038419583412,661,79,817.5542055267191,931.8295297386652,414.8687942994836,0.25,0.8773645601851714,0.21934114004629285
wimbledon,roger-federer,Round of 128,roger-federer,alexandr-dolgopolov,2017,5265.0,5.0,5527.038419583412,631,84,786.866862689686,896.583354269583,380.32793217071907,0.25,0.8776282304847389,0.21940705762118473
us-open,rafael-nadal,Finals,rafael-nadal,kevin-anderson,2017,7645.0,1.0,7961.567617988047,1360,32,1532.5692936295925,6669.908109750534,3759.480494370115,1.0,0.22977367430132606,0.22977367430132606
us-open,rafael-nadal,Semi-Finals,rafael-nadal,juan-martin-del-potro,2017,7645.0,1.0,7961.567617988047,1460,28,1634.860436419703,4792.697779685571,3119.979544662478,1.0,0.3411148608930145,0.3411148608930145
us-open,rafael-nadal,Quarter-Finals,rafael-nadal,andrey-rublev,2017,7645.0,1.0,7961.567617988047,890,53,1051.8009225160724,3169.480598413816,1932.2877945875562,1.0,0.33185277204171937,0.33185277204171937
us-open,rafael-nadal,Round of 16,rafael-nadal,alexandr-dolgopolov,2017,7645.0,1.0,7961.567617988047,751,64,909.6162340378187,1960.9359917208542,1005.7004458994704,0.5,0.4638683964587589,0.23193419822937944
us-open,rafael-nadal,Round of 32,rafael-nadal,leonardo-mayer,2017,7645.0,1.0,7961.567617988047,815,59,975.0825654234895,1426.5772943695285,530.5348443151503,0.5,0.68351190592475,0.341755952962375
us-open,rafael-nadal,Round of 64,rafael-nadal,taro-daniel,2017,7645.0,1.0,7961.567617988047,465,121,617.0635656581022,931.8295297386652,414.8687942994836,0.25,0.6622064937469408,0.1655516234367352
us-open,rafael-nadal,Round of 128,rafael-nadal,dusan-lajovic,2017,7645.0,1.0,7961.567617988047,637,85,793.0043312570925,896.583354269583,380.32793217071907,0.25,0.8844736269982696,0.2211184067495674
australian-open,roger-federer,Finals,roger-federer,marin-cilic,2018,9605.0,2.0,9966.474016674214,3805,6,4033.5877348477975,6669.908109750534,3759.480494370115,1.0,0.6047441236785885,0.6047441236785885
australian-open,roger-federer,Semi-Finals,roger-federer,hyeon-chung,2018,9605.0,2.0,9966.474016674214,857,58,1018.0448453953359,4792.697779685571,3119.979544662478,1.0,0.21241582344508392,0.21241582344508392
australian-open,roger-federer,Quarter-Finals,roger-federer,tomas-berdych,2018,9605.0,2.0,9966.474016674214,2050,20,2238.378178881356,3169.480598413816,1932.2877945875562,1.0,0.7062287051075701,0.7062287051075701
australian-open,roger-federer,Round of 16,roger-federer,marton-fucsovics,2018,9605.0,2.0,9966.474016674214,674,25,830.8520540894335,1960.9359917208542,1005.7004458994704,0.5,0.4237017718055675,0.21185088590278375
